Kitzmiller,Privott,D,1,516
Feuerborn,Zaibel,E,5,173
Florea,Crytzer,M,3,138
Spiney,Mckeehan,J,2,107
Pivin,Glaab,A,1,627
Allred,Duartes,D,1,687
Patchin,Rowold,H,1,502
Toran,Trenbeath,L,2,562
Bent,Higby,A,9,413
Migliaccio,Deyo,J,2,482
Weyman,Hommer,G,5,493
Georges,Kroes,J,1,733
Emmi,Luevano,K,5,69
Sicola,Sias,A,10,307
Lounsbury,Swartzwelder,N,5,123
Copney,Prettyman,Q,5,621
Plante,Duble,D,3,294
Padua,Mcausland,K,4,509
Connole,Harviston,J,5,573
Behrmann,Sebold,O,2,12
Hipkins,Deroko,N,3,388
Schrandt,Dyser,H,1,668
Alvia,Kinnon,K,3,261
Fogle,Holgersen,K,3,469
Stropko,Hoffhines,D,4,401
Go,Shortridge,F,1,652
Loflin,Cassese,G,5,743
Rozo,Wheeler,E,1,357
Lohmiller,Mantele,A,7,222
Scannell,Bageant,I,1,124
Bullers,Squeo,C,1,73
Kubacki,Marsala,A,9,362
Toki,Bowlus,I,4,576
Casto,Cecot,O,4,134
Smolnicky,Raciti,A,10,28
Ostwald,Reagor,N,1,190
Gladson,Mcfee,F,1,577
Chiarella,Mailliard,G,5,381
Salmon,Pyette,A,6,272
Amirian,Beiriger,D,3,415
Sperduti,Kanoff,A,4,291
Korf,Lotton,C,1,31
Ferraris,Schoenecker,F,2,51
Veldhuizen,Harkrider,D,3,449
Lening,Hafele,G,4,40
Patteson,Girona,C,5,637
Velarde,Zuchelkowski,I,2,03
Kornblatt,Cohron,N,3,287
Kloeppel,Llanez,C,3,351
Minar,Vancleave,A,5,96
Lafera,Niewiadomski,N,5,250
Troisi,Salmond,J,3,561
Kilduff,Fake,C,4,341
Whiten,Wirtzfeld,K,5,514
Lazenby,Rogg,O,1,581
Raby,Lavongsar,A,7,155
Wethern,Tenbrink,O,3,364
Orengo,Schneck,A,6,342
Libby,Zeigler,G,1,435
Spendlove,Qasba,M,5,534
Geddie,Lafarge,A,10,233
Kitchens,Heese,K,5,574
Gayanilo,Ciesco,D,3,563
Byse,Chitwood,A,2,950
Stumme,Current,A,9,792
Cashdollar,Sweeley,M,4,504
Sidle,Mase,A,3,452
Ferriter,Kalert,P,5,490
Vandel,Sakurai,H,4,289
Nakhle,Blakely,P,2,311
Sheekey,Goodlow,K,4,248
Schofell,Chubbuck,E,2,614
Vancleave,Wolfgram,K,4,588
Gehl,Sicurella,B,4,441
Baxley,Pickford,K,1,72
Walbridge,Shams,P,1,278
Kalthoff,Francour,D,5,744
Cardero,Reikowsky,K,2,368
Orlikowski,Salvatore,I,4,509
Thiery,Willcutt,E,1,408
Ciullo,Tango,L,4,258
Ellegood,Moote,H,3,58
Trentini,Khou,I,3,693
Lenyard,Krasnecky,N,2,53
Wardinsky,Genereux,D,1,132
Sings,Gonzalos,D,2,622
Buganski,Elswick,A,6,11
Lungstrom,Scarce,C,1,595
Hollingshed,Borom,N,2,372
Camidge,Feeback,E,1,274
Hormell,Gossack,A,8,798
Kappler,Salyers,O,2,682
Sainliere,Fata,E,2,623
Krysiak,Cord,K,5,149
Baughan,Christians,F,2,163
Heberer,Shinney,P,4,200
Brick,Bakr,A,7,147
Verge,Cowper,A,10,359
Seger,Gerla,A,1,75
Amyotte,Slay,N,2,600
Tambasco,Apolo,A,10,939
Taccariello,Twardy,N,1,669
Baxendale,Heuberger,P,1,560
Bernhagen,Gasparino,B,2,326
Foxworth,Rickett,D,5,556
Turkasz,Larbi,L,2,491
Belardo,Eader,D,1,325
Hashmi,Liddiard,N,2,290
Tyrol,Beilke,I,1,107
Brandy,Colaianni,D,3,359
Sarah,Monninger,H,5,198
Quinby,Banda,A,6,374
Hurst,Enderson,H,2,47
Barstow,Morgandi,A,2,922
Nishio,Goin,E,5,750
Breazeale,Halaby,I,1,548
Siebold,Dooms,O,4,232
Sward,Spruell,F,4,460
Squadrito,Capshaw,A,10,853
Banasiak,Eisenhauer,K,2,508
Lenske,Amiot,A,9,78
Macpartland,Duszynski,O,2,357
Travillion,Yattaw,A,3,576
Bergsten,Erin,J,1,306
Nordmeyer,Kilbourne,O,3,175
Krawitz,Brackley,A,8,655
Sistrunk,Philman,P,4,543
Freund,Koutz,M,4,647
Testman,Ellefson,A,1,62
Hurns,Gosden,M,1,599
Biddiscombe,Springsteen,A,7,618
Baumgart,Heinritz,I,5,359
Brend,Merana,E,3,228
Whack,Oishi,E,2,607
Faughn,Soldeo,G,3,645
Clines,Liesman,L,3,358
Sanchious,Norrell,A,2,584
Pfannenstiel,Evanson,A,7,686
Bregel,Paramo,A,1,250
Murrin,Commins,M,4,308
Millerd,Sarkar,G,4,12
Chadsey,Belsheim,E,5,351
Lamountain,Glahn,J,2,144
Beitler,Pelaez,O,3,707
Platter,Zimmerebner,D,4,203
Wickizer,Latigo,Q,4,147
Lafrazia,Maco,E,5,691
Snow,Jefferis,I,2,223
Bentz,Bacho,O,1,83
Nhep,Wrobliski,P,2,617
Scozzari,Puffinberger,Q,4,212
Gathing,Shreeve,A,7,590
Wauford,Rosenstock,A,9,769
Si,Collinsworth,A,4,707
Elman,Shapiro,B,1,614
Taublee,Genin,A,10,364
Godyn,Cree,N,1,27
Boutet,Sievert,Q,3,653
Noorani,Toussiant,O,1,126
Baves,Zech,C,3,738
Silbaugh,Toland,P,5,213
Chatterton,Falero,I,4,556
Bochenek,Dollins,E,3,721
Brisson,Laplant,F,5,394
Banana,Rather,B,3,478
Leal,Smolder,N,2,528
Trentz,Swarm,F,4,635
Rallison,Mesa,E,5,126
Smiht,Summerill,B,5,62
Botwin,Sprygada,C,5,89
Geibel,Tutela,A,8,629
Reach,Tidball,F,3,339
Kellison,Muckel,F,4,655
Kurasz,Valadez,L,2,153
Cicoria,Kaua,J,1,672
Schaudel,Leiva,F,3,103
Schlegel,Gumina,F,5,468
Mackesy,Heusel,G,2,181
Valeriano,Diamant,K,2,705
Macartney,Hoffman,B,2,184
Leske,Cliffe,M,1,312
Luebbert,Muell,A,4,933
Sumsion,Finau,C,4,546
Fedele,Mettle,A,4,514
Wayment,Decaneo,P,4,201
Baddley,Bowsher,H,1,130
Ghea,Goodkin,Q,5,234
Whitcher,Lenihan,A,2,847
Barth,Isley,L,3,33
Rinner,Gest,D,1,560
Meuser,Bedeker,G,3,736
Moon,Euser,I,1,393
Melamed,Ericsson,D,3,459
Champany,Thoms,G,1,20
Bloodsworth,Breland,B,4,09
Buben,Colon,A,9,761
Stevison,Kremmel,A,7,530
Vian,Loeffelholz,A,6,780
Dunnavant,Cacciotti,G,4,186
Whyne,Terrano,E,4,531
Ranta,Zanin,E,4,364
Bernard,Plys,J,3,321
Fegles,Sparacio,B,3,254
Catoe,Handlin,Q,3,437
Tillis,Bennerson,A,2,179
Felderman,Schick,C,1,222
Neenan,Matsoukas,A,3,885
Altew,Ferdico,A,7,717
Luers,Kalathas,B,1,222
Whitherspoon,Saurel,N,3,432
Allie,Seanez,N,3,585
Sundermeyer,Clain,F,2,746
Lashure,Knerien,E,1,92
Turnpaugh,Driggins,A,8,285
Palmiero,Cardwell,B,3,344
Fesus,Caroll,F,2,464
Graleski,Linderman,D,3,528
Frohlich,Rinde,A,3,980
Hostoffer,Ferrales,F,2,529
Stengle,Cavaluzzi,C,1,136
Fatigate,Noethiger,J,3,460
Albanez,Glauner,I,5,701
Skirvin,Neuman,G,1,109
Amill,Gessner,F,5,247
Hedgepath,Pabst,P,1,546
Munks,Mavraganis,K,5,258
Burgie,Nixa,D,5,84
Butala,Rede,I,1,339
Sultan,Friedeck,C,5,521
Hazle,Brockney,M,2,137
Mero,Hanis,G,3,318
Chio,Setliff,E,2,314
Langlois,Balagtas,A,4,257
Stikeleather,Grifin,E,1,646
Fontenette,Harbolt,A,1,579
Wenstrand,Kenyon,N,2,65
Pierro,Caley,C,4,553
Wessell,Dolinger,N,3,232
Romeiro,Wohld,H,1,60
Dvorak,Madden,P,1,379
Lutchman,Klingenberg,G,2,143
Boydstun,Hartwick,M,3,320
Tuppen,Jacksits,P,4,359
Westmeyer,Peightal,I,5,213
Schwarze,Barner,P,4,578
Trebbe,Zucco,A,2,330
Castellaneta,Eafford,F,3,718
Estabrooks,Heisey,A,4,694
Komula,Verbilla,P,5,151
Monteforte,Ulanski,A,7,427
Call,Antonson,C,3,48
Patmore,Pleasure,A,5,877
Scruton,Grisset,K,5,142
Vitagliano,Faucher,L,1,516
Cercy,Herkel,N,5,89
Tomala,Vannatta,A,6,448
Fansler,Cape,E,3,203
Parlato,Fineran,A,6,581
Chagoya,Somodi,I,4,208
Thebeau,Jurist,F,5,114
Herbers,Oby,M,3,303
Larin,Duchon,J,2,494
Tappan,Dupray,A,1,974
Demien,Maughn,B,5,283
Kaza,Ganes,G,3,692
Steltenpohl,Klotzbach,K,1,311
Byan,Bonnoitt,M,5,237
Turchi,Perez,P,3,568
Kendi,Goudeau,F,5,171
Bochat,Tillema,P,4,635
Videtto,Eckenrode,E,1,679
Moghadam,Wiatrek,A,2,316
Jowers,Sitter,P,1,437
Eirls,Giancaspro,M,1,468
Klaassen,Rimple,A,7,107
Roswick,Eichenlaub,N,1,608
Bisard,Isabell,K,1,148
Wayner,Branton,C,3,394
Lauder,Phillians,I,1,544
Bebeau,Yalon,B,2,667
Searles,Stefanatos,N,3,606
Weible,Ichinotsubo,Q,5,481
Lamontagna,Somogyi,L,4,384
Stickman,Niang,F,5,183
Leach,Gallus,E,1,587
Ramaswamy,Lyford,N,3,160
Saglibene,Ailor,N,2,644
Bukowiecki,Czapski,P,3,10
Nordes,Camenisch,Q,2,324
Cosey,Strissel,J,1,466
Lamaster,Travis,P,1,329
Menist,Godard,Q,4,58
Palamara,Karakas,I,3,518
Keeman,Sieverding,I,5,55
Mellow,Canalez,D,3,514
Corolis,Shigley,A,8,512
Denafo,Ziebol,H,4,592
Opalicki,Korff,O,4,146
Dumouchel,Cornelius,C,1,168
Moehr,Logalbo,G,4,129
Kahookele,Kastel,J,4,531
Lilleberg,Zarin,A,9,878
Castaldo,Digiulio,D,3,67
Bernheim,Osawa,M,4,70
Duva,Pyette,P,1,540
Llano,Honn,M,3,706
Felicien,Ennaco,A,3,24
Veeder,Shetrone,F,2,27
Schwabauer,Troglin,I,2,717
Plasky,Char,L,1,398
Luciano,Harmon,I,4,270
Corazza,Abeyta,I,1,341
Feoli,Byod,F,2,447
Perreault,Draney,C,3,581
Burrall,Veron,P,2,51
Shafto,Collelo,G,3,655
Lanigan,Shirakawa,D,5,367
Knake,Amirian,A,3,358
Lazarini,Kubert,F,1,253
Dunahoo,Spotts,I,1,749
Bacy,Peddie,F,1,538
Durrant,Flummer,K,4,39
Lamar,Steeneck,N,5,192
Galuska,Nayes,A,3,565
Deloney,Warsham,O,5,651
Anichini,Blaszak,H,4,671
Persall,Chung,F,3,538
Engemann,Pahls,Q,5,378
Oakeson,Hornbeck,N,1,351
Delfuente,Bunk,A,6,112
Slatton,Deyette,K,4,32
Ardizone,Linnemann,L,2,703
Burakowski,Byars,L,4,405
Seligson,Ephraim,M,4,195
Pellegrin,Franeo,G,1,158
Sionesini,Priesmeyer,K,3,522
Pennisi,Teuteberg,C,5,301
Spenser,Vilkoski,A,10,386
Covill,Kastendieck,E,4,199
Slayden,Kono,Q,5,444
Folta,Dicapua,O,1,388
Fortson,Lomack,G,5,657
Pietropaolo,Martino,P,3,128
Alamin,Laport,L,3,687
Rininger,Karagiannes,L,1,168
Bradeen,Trang,G,2,656
Leyton,Braymiller,L,3,311
Kalmar,Barter,O,3,19
Limardo,Laudermilk,A,3,770
Brittin,Nievas,M,2,717
Picchetti,Stainbach,L,4,458
Kaneakua,Nobel,K,1,24
Sole,Fayne,A,3,910
Bartnett,Klinich,M,2,223
Bullocks,Misenhimer,M,5,351
Mongolo,Plachecki,F,5,744
Cage,Nordstrom,F,4,644
Helfrick,Schuchart,F,4,110
Caira,Bunton,E,4,247
Skiffington,Babino,O,3,436
Badolato,Wimble,D,1,595
Sanke,Rhynard,I,2,621
Steeples,Brashear,M,5,39
Fendley,Drakeford,A,8,319
Oles,Koroma,Q,2,386
Loaiza,Cardosa,C,3,411
Washmuth,Annis,C,3,192
Gani,Zurasky,C,5,208
Folsom,Benvenuto,B,5,612
Ban,Oshman,Q,5,634
Theuenin,Bintner,A,5,915
Norstrud,Seltzer,G,5,675
Schei,Vanelli,A,4,857
Mintor,Rodney,K,1,718
Balagtas,Ingemi,A,8,366
Seiser,Acedo,O,2,262
Coppage,Boscarello,D,2,710
Vegerano,Breuninger,A,7,955
Deblasi,Briel,Q,3,672
Swee,Chiodini,C,2,137
Cansibog,Pozzobon,L,4,237
Seigart,Bedient,B,5,358
Kobialka,Eley,A,7,76
Clater,Spinola,Q,1,728
Rish,Wollan,D,5,501
Levien,Rivet,F,1,497
Holcey,Varoz,I,2,580
Fountain,Schwieterman,E,5,508
Meaders,Lape,D,5,642
Mcdanel,Allegra,O,2,321
Vanlew,Sowle,F,4,344
Bourgeault,Meeske,B,3,635
Schwisow,Pinero,P,5,195
Ekas,Alshouse,M,1,95
Venhorst,Basulto,L,5,132
Paponetti,Doe,A,4,481
Cipro,Ceccarelli,O,4,617
Gordineer,Kroell,I,3,165
Velasques,Mackey,C,1,252
Sober,Przeniczny,J,4,485
Mendonca,Irelan,B,5,168
Suto,Ennett,C,3,119
Villifana,Mcclave,K,1,526
Savcedo,Nagura,C,1,488
Tiano,Shones,D,2,560
Azzopardi,Glasson,A,10,708
Meryman,Stimmel,M,3,334
Lendon,Mcgahee,B,2,152
Brightwell,Flinchum,D,5,475
Cidre,Garced,B,4,661
Sciola,Foggs,C,4,572
Falzarano,Vacher,A,4,564
Monholland,Quance,L,1,709
Bonner,Hankerson,N,4,625
Bulnes,Mcfarlane,J,4,656
Junius,Harger,H,4,364
Minnehan,Malkowski,I,4,724
Speno,Grewe,E,4,691
Monsegur,Dopazo,A,1,273
Blasen,Soler,O,3,199
Kight,Atienza,C,4,318
Laguer,Bergmann,C,5,295
Cammarn,Lightbourne,A,1,197
Kerne,Vormwald,B,4,99
Brathwaite,Nietfeldt,H,5,598
Saunders,Macht,D,1,528
Levandowski,Ruelas,K,5,121
Fontanez,Brice,E,1,560
Lewark,Brilowski,E,3,193
Pepperman,Fricano,G,1,324
Eagon,Vongvivath,A,7,848
Saborido,Snyders,D,4,201
Santore,Delgadilo,H,1,202
Palmerino,Sassaman,A,6,336
Sulin,Weirather,E,1,481
Koonce,Faraco,A,3,351
Kunkleman,Pongkhamsing,A,2,276
Stegeman,Rieff,J,4,216
Wegge,Lhuillier,M,3,533
Korsmeyer,Maynez,C,3,131
Edridge,Bryon,M,5,403
Shehane,Sawlivich,A,8,907
Fosmire,Coryea,A,2,197
Gandarillia,Snowdeal,O,5,403
Mcdow,Lazarte,E,4,04
Scharmer,Hardebeck,A,10,852
Kirschenman,Cassanova,L,2,304
Ratermann,Shires,D,2,385
Byerly,Kuszynski,O,4,300
Serandos,Saracino,C,3,375
Sillavan,Hirschfeld,F,2,488
Lenhoff,Terrero,M,2,25
Getchius,Brost,C,1,496
Symes,Nucci,N,1,43
Hilario,Boshnack,N,4,260
Bisges,Mcelheny,A,6,857
Arreola,Vannorden,B,1,226
Egler,Giaquinto,F,5,623
Paulhus,Lebrane,A,3,784
Mertes,Widen,A,5,872
Goehl,Doire,A,5,478
Krance,Templin,A,3,995
Breslauer,Aristide,C,5,72
Nutt,Harriss,N,5,276
Mietus,Brittan,D,1,500
Lindner,Rodemeyer,E,4,324
Micheletti,Boatright,C,3,218
Mebane,Margaitis,N,3,544
Selvaggio,Canant,D,2,170
Pfendler,Edemann,O,2,297
Demarino,Schlensker,E,1,697
Sheeks,Strozzi,N,3,722
Countess,Meanor,A,6,810
Centanni,Boning,A,9,633
Smutzler,Gaseoma,P,1,400
Hartry,Dicken,A,10,343
Franzini,Copus,O,2,585
Lovelock,Sichta,Q,5,462
Cantrall,Cowels,H,4,64
Sobel,Cowper,N,3,494
Blew,Kevwitch,G,2,416
Kozma,Winingear,L,2,640
Foucault,Eckstrom,A,4,475
Barbieri,Baudoin,H,1,646
Caricofe,Vanhamlin,F,2,61
Thyng,Fupocyupanqui,H,5,652
Holliway,Snedeger,O,4,119
Givhan,Latin,P,5,569
Kleinsasser,Wanda,A,8,808
Hostoffer,Aydt,I,4,242
Burtman,Plymel,H,1,70
Morgenstern,Polidoro,N,5,226
Pent,Kunsch,A,6,654
Pappenheim,Vannover,A,3,798
Blore,Lobasso,Q,2,223
Fuehrer,Bancroft,G,4,318
Borlace,Axline,A,7,450
Brendlinger,Schink,P,2,452
Seipel,Maggie,A,2,378
Parliman,Karhoff,A,6,541
Teller,Yengo,A,2,319
Alper,Brummell,B,3,288
Bogin,Garnder,B,4,300
Borkholder,Fawley,E,3,280
Kosiorek,Tomblinson,P,1,493
Lamance,Britto,A,6,540
Hasbrouck,Gorman,G,1,424
Butay,Defiore,I,3,121
Fontillas,Balezentis,K,2,133
Biard,Bastien,I,4,476
Nech,Wasyliszyn,D,2,405
Neymeyer,Rendon,B,2,129
Erkkila,Watkins,H,1,435
Giffen,Sopczak,B,2,496
Dearmas,Denno,G,2,407
Espina,Mcgarey,P,4,159
Tlumacki,Rabsatt,B,2,235
Jubie,Frometa,A,9,398
Messman,Hunderlach,L,5,246
Freeburger,Klinck,A,4,468
Mejias,Talicska,G,5,73
Chachere,Brockelmeyer,A,10,617
Hedlund,Dennert,G,3,639
Drosick,Kuriger,O,2,103
Hush,Olivid,Q,1,555
Gafanha,Forero,C,3,661
Furrow,Strauss,D,5,178
Toulmin,Newcome,P,1,549
Birkes,Deaderick,C,1,233
Glasner,Gorton,M,2,491
Sodervick,Puente,A,2,127
Tallant,Cajka,P,1,30
Pigg,Piggs,C,2,399
Parcell,Thiara,O,5,258
Stroker,Zuanich,Q,2,330
Faison,Aspegren,H,2,691
Sembler,Zarycki,L,3,223
Ludlow,Kaufmann,A,6,844
Cambi,Bulin,E,4,710
Burnaugh,Dekeyser,Q,3,186
Cicalese,Grodski,J,3,383
Huisinga,Harth,A,10,133
Poliks,Wheeington,B,4,206
Cieslak,Corsetti,H,1,229
Mildenberger,Rys,J,4,202
Sundin,Pautler,F,1,355
Mozingo,Maizes,E,5,159
Maclaren,Neudeck,A,7,601
Silversmith,Bulson,N,2,425
Fina,Dreisbach,F,3,454
Pengelly,Deist,N,3,431
Franzese,Salmeron,A,8,47
April,Stetler,Q,1,526
Catillo,Neave,A,5,237
Verhaag,Pokorny,O,5,237
Gillom,Madena,M,4,169
Shippen,Abad,G,2,269
Pertubal,Steckler,H,1,521
Lafoy,Mosburg,K,3,525
Finister,Goodknight,N,5,713
Seeney,Stephco,F,5,681
Miclette,Rubio,B,5,336
Dellis,Rolff,O,4,425
Sakash,Hoene,O,3,162
Gallosa,Rieker,L,2,427
Recor,Randazzo,B,2,26
Verano,Hilgert,O,4,680
Racioppi,Kendzierski,H,1,628
Cabam,Manfredonia,E,1,562
Selzler,Estock,K,3,236
Klaphake,Valree,I,1,241
Huhman,Landazuri,A,5,582
Bowens,Gonyea,M,5,380
Ro,Orren,E,3,612
Fedorka,Kiracofe,I,4,694
Barsotti,Webb,B,4,728
Plummer,Rhyne,C,3,161
Felicien,Polsgrove,Q,5,396
Harte,Hyon,M,5,280
Roefaro,Finkel,L,3,131
Kopin,Corcoran,F,1,702
Westpfahl,Holzwart,M,3,743
Laitila,Valdovinos,L,4,367
Heriford,Borello,M,1,296
Hootsell,Waiters,A,4,891
Torrance,Orne,P,4,336
Hasch,Herena,M,1,260
Olivares,Depew,K,5,329
Walvatne,Yzaquirre,E,1,528
Medoza,Prenatt,I,3,273
Kunzman,Muresan,C,4,84
Fralic,Schaen,A,1,210
Barca,Cranston,C,1,517
Elbertson,Flinck,I,3,353
Kerscher,Branigan,H,1,342
Solomen,Sieminski,B,1,567
Kotzur,Leland,P,1,670
Chaisson,Lamarra,C,4,298
Lahrman,Stankiewicz,D,1,195
